text,tokens,labels,rationales
"Striking workers will not return to work unless health workers who were fired for taking part in salary protest actions are reinstated , the National Education , Health and Allied Workers Union ( Nehawu ) said in Bloemfontein on Wednesday .","['Striking', 'workers', 'will', 'not', 'return', 'to', 'work', 'unless', 'health', 'workers', 'who', 'were', 'fired', 'for', 'taking', 'part', 'in', 'salary', 'protest', 'actions', 'are', 'reinstated', ',', 'the', 'National', 'Education', ',', 'Health', 'and', 'Allied', 'Workers', 'Union', '(', 'Nehawu', ')', 'said', 'in', 'Bloemfontein', 'on', 'Wednesday', '.']","['B-trigger', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'B-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'I-organizer', 'O', 'B-organizer', 'O', 'O', 'O', 'B-place', 'B-etime', 'I-etime', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Makwaiba was addressing thousands of striking public sector workers who had marched on the Free State 's main government building in Bloemfontein 's St Andrew 's Street .,"['Makwaiba', 'was', 'addressing', 'thousands', 'of', 'striking', 'public', 'sector', 'workers', 'who', 'had', 'marched', 'on', 'the', 'Free', 'State', ""'s"", 'main', 'government', 'building', 'in', 'Bloemfontein', ""'s"", 'St', 'Andrew', ""'s"", 'Street', '.']","['B-participant', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The march , which began with only a few hundred people at around 10am in Phahameng , had attracted more than 5,000 once it had reached the city centre at lunch time .","['The', 'march', ',', 'which', 'began', 'with', 'only', 'a', 'few', 'hundred', 'people', 'at', 'around', '10am', 'in', 'Phahameng', ',', 'had', 'attracted', 'more', 'than', '5,000', 'once', 'it', 'had', 'reached', 'the', 'city', 'centre', 'at', 'lunch', 'time', '.']","['O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
`` We are on strike .,"['``', 'We', 'are', 'on', 'strike', '.']","['O', 'O', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 1, 0]"
"We need to make sure , we must make sure we push , we push and we push until the state listens to us , '' Makwaiba told a cheering crowd .","['We', 'need', 'to', 'make', 'sure', ',', 'we', 'must', 'make', 'sure', 'we', 'push', ',', 'we', 'push', 'and', 'we', 'push', 'until', 'the', 'state', 'listens', 'to', 'us', ',', ""''"", 'Makwaiba', 'told', 'a', 'cheering', 'crowd', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'B-participant', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Makwaiba also criticised the Freedom Front leader Pieter Mulder for comments that the strike was linked to the succession race in the African National Congress .,"['Makwaiba', 'also', 'criticised', 'the', 'Freedom', 'Front', 'leader', 'Pieter', 'Mulder', 'for', 'comments', 'that', 'the', 'strike', 'was', 'linked', 'to', 'the', 'succession', 'race', 'in', 'the', 'African', 'National', 'Congress', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Marchers handed a memorandum to safety and security MEC Playfair Morule , and finance MEC Tate Makgoe .","['Marchers', 'handed', 'a', 'memorandum', 'to', 'safety', 'and', 'security', 'MEC', 'Playfair', 'Morule', ',', 'and', 'finance', 'MEC', 'Tate', 'Makgoe', '.']","['B-participant', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'I-target', 'O', 'O', 'O', 'B-target', 'I-target', 'I-target', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Makwaiba criticised Free State premier Beatrice Marshoff for not being there to receive the memorandum herself .,"['Makwaiba', 'criticised', 'Free', 'State', 'premier', 'Beatrice', 'Marshoff', 'for', 'not', 'being', 'there', 'to', 'receive', 'the', 'memorandum', 'herself', '.']","['B-participant', 'O', 'B-place', 'I-place', 'B-target', 'I-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
Police justify action against students 16th December 2009 03:25 AM HYDERABAD : Police justified their action against students participating in the agitation programmes at Sri Krishnadevaraya University in Anantapur today even as various political parties and organisations launched protests against the unfortunate incident .,"['Police', 'justify', 'action', 'against', 'students', '16th', 'December', '2009', '03:25', 'AM', 'HYDERABAD', ':', 'Police', 'justified', 'their', 'action', 'against', 'students', 'participating', 'in', 'the', 'agitation', 'programmes', 'at', 'Sri', 'Krishnadevaraya', 'University', 'in', 'Anantapur', 'today', 'even', 'as', 'various', 'political', 'parties', 'and', 'organisations', 'launched', 'protests', 'against', 'the', 'unfortunate', 'incident', '.']","['B-target', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'B-trigger', 'O', 'B-fname', 'I-fname', 'I-fname', 'I-fname', 'O', 'B-place', 'B-etime', 'O', 'O', 'O', 'O', 'B-organizer', 'O', 'B-organizer', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Speaking to reporters here today , Inspector General of Police and the State Police official spokesperson AR Anuradha said that the police showed utmost restraint despite the provocation of anti-social elements involved in the incident .","['Speaking', 'to', 'reporters', 'here', 'today', ',', 'Inspector', 'General', 'of', 'Police', 'and', 'the', 'State', 'Police', 'official', 'spokesperson', 'AR', 'Anuradha', 'said', 'that', 'the', 'police', 'showed', 'utmost', 'restraint', 'despite', 'the', 'provocation', 'of', 'anti-social', 'elements', 'involved', 'in', 'the', 'incident', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'I-participant', 'O', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"Some anti-social elements which were already in the area took advantage of the incident to pelt stones at the police , ’ ’ Anuradha said .","['Some', 'anti-social', 'elements', 'which', 'were', 'already', 'in', 'the', 'area', 'took', 'advantage', 'of', 'the', 'incident', 'to', 'pelt', 'stones', 'at', 'the', 'police', ',', '’', '’', 'Anuradha', 'said', '.']","['O', 'B-participant', 'I-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
She claimed that the police showed maximum restraint but lost temper when some of their colleagues got hurt during the stone-pelting and rataliated .,"['She', 'claimed', 'that', 'the', 'police', 'showed', 'maximum', 'restraint', 'but', 'lost', 'temper', 'when', 'some', 'of', 'their', 'colleagues', 'got', 'hurt', 'during', 'the', 'stone-pelting', 'and', 'rataliated', '.']","['O', 'O', 'O', 'O', 'B-target', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"We need to honour the Class of '76 through our actions , not our words , says Maimane Jabulile S. Ngwenya JOHANNESBURG , June 16 ( ANA ) - Democratic Alliance leader Mmusi Maimane said action , not words would honour those who participated in the historic 1976 Soweto Uprising .","['We', 'need', 'to', 'honour', 'the', 'Class', 'of', ""'76"", 'through', 'our', 'actions', ',', 'not', 'our', 'words', ',', 'says', 'Maimane', 'Jabulile', 'S.', 'Ngwenya', 'JOHANNESBURG', ',', 'June', '16', '(', 'ANA', ')', '-', 'Democratic', 'Alliance', 'leader', 'Mmusi', 'Maimane', 'said', 'action', ',', 'not', 'words', 'would', 'honour', 'those', 'who', 'participated', 'in', 'the', 'historic', '1976', 'Soweto', 'Uprising', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'B-place', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"Maimane said the actions of the over 20,000 students who protested against the injustice of the education system and Afrikaans being imposed as the language of instruction on June 16 , 1976 `` changed the course of our history '' .","['Maimane', 'said', 'the', 'actions', 'of', 'the', 'over', '20,000', 'students', 'who', 'protested', 'against', 'the', 'injustice', 'of', 'the', 'education', 'system', 'and', 'Afrikaans', 'being', 'imposed', 'as', 'the', 'language', 'of', 'instruction', 'on', 'June', '16', ',', '1976', '``', 'changed', 'the', 'course', 'of', 'our', 'history', ""''"", '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'I-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"He said as the country stood together in remembrance of the 1976 Soweto Uprising , 22 years into democracy , it was important to remember what they were standing against .","['He', 'said', 'as', 'the', 'country', 'stood', 'together', 'in', 'remembrance', 'of', 'the', '1976', 'Soweto', 'Uprising', ',', '22', 'years', 'into', 'democracy', ',', 'it', 'was', 'important', 'to', 'remember', 'what', 'they', 'were', 'standing', 'against', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'B-place', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
`` Fixing education and creating opportunities for the youth of today is the best way to pay tribute to the legacy of the students who lost their lives in the Soweto uprising . '',"['``', 'Fixing', 'education', 'and', 'creating', 'opportunities', 'for', 'the', 'youth', 'of', 'today', 'is', 'the', 'best', 'way', 'to', 'pay', 'tribute', 'to', 'the', 'legacy', 'of', 'the', 'students', 'who', 'lost', 'their', 'lives', 'in', 'the', 'Soweto', 'uprising', '.', ""''""]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'B-place', 'B-trigger', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"SP shunted out , Udaipur cops skip meals at mess JAIPUR , AUGUST 5 Policemen in Udaipur have been up in arms since Tuesday .","['SP', 'shunted', 'out', ',', 'Udaipur', 'cops', 'skip', 'meals', 'at', 'mess', 'JAIPUR', ',', 'AUGUST', '5', 'Policemen', 'in', 'Udaipur', 'have', 'been', 'up', 'in', 'arms', 'since', 'Tuesday', '.']","['O', 'O', 'O', 'O', 'B-place', 'B-participant', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'B-place', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'B-etime', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
"They have been reportedly skipping meals at the police mess to protest the transfer of Superintendent of Police R.P. Meharda from Udaipur , for his alleged role in clashes between Muslims and tribals in Sarada township .","['They', 'have', 'been', 'reportedly', 'skipping', 'meals', 'at', 'the', 'police', 'mess', 'to', 'protest', 'the', 'transfer', 'of', 'Superintendent', 'of', 'Police', 'R.P.', 'Meharda', 'from', 'Udaipur', ',', 'for', 'his', 'alleged', 'role', 'in', 'clashes', 'between', 'Muslims', 'and', 'tribals', 'in', 'Sarada', 'township', '.']","['O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'B-participant', 'O', 'B-place', 'O', 'O']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"The boycott of meals is to protest the political implications that we didnt do our jobs ,   one of the agitating officers said .","['\x91\x91The', 'boycott', 'of', 'meals', 'is', 'to', 'protest', 'the', 'political', 'implications', 'that', 'we', 'didn\x92t', 'do', 'our', 'jobs', ',', '\x92', '\x92', 'one', 'of', 'the', 'agitating', 'officers', 'said', '.']","['O', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'B-participant', 'O', 'O']","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"On July 28 , an argument between two shopkeepers had led to a communal flare-up .","['On', 'July', '28', ',', 'an', 'argument', 'between', 'two', 'shopkeepers', 'had', 'led', 'to', 'a', 'communal', 'flare-up', '.']","['B-etime', 'I-etime', 'I-etime', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"As the Muslims and tribals clashed , eight people were injured in police firing .","['As', 'the', 'Muslims', 'and', 'tribals', 'clashed', ',', 'eight', 'people', 'were', 'injured', 'in', 'police', 'firing', '.']","['O', 'O', 'B-participant', 'O', 'B-participant', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
It was only after Katarias weekend visit to his constituency that the tribals gave up their nightlong vigil on the hilltops and shopkeepers agreed to open the market .,"['It', 'was', 'only', 'after', 'Kataria\x92s', 'weekend', 'visit', 'to', 'his', 'constituency', 'that', 'the', 'tribals', 'gave', 'up', 'their', 'nightlong', 'vigil', 'on', 'the', 'hilltops', 'and', 'shopkeepers', 'agreed', 'to', 'open', 'the', 'market', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Half of them have not dined in their mess today .,"['Half', 'of', 'them', 'have', 'not', 'dined', 'in', 'their', 'mess', 'today', '.']","['O', 'O', 'O', 'B-trigger', 'I-trigger', 'I-trigger', 'O', 'O', 'O', 'B-etime', 'O']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
"Salwa Judum founder escapes attack 09th November 2012 09:33 AM Former MP and founder of Salwa Judum in Chhattisgarh , Mahendra Karma , had a narrow escape on Thursday when Naxals blew up his bullet-proof vehicle after triggering a landmine blast at Bhogam , about 20 kms from Dantewada district headquarters .","['Salwa', 'Judum', 'founder', 'escapes', 'attack', '09th', 'November', '2012', '09:33', 'AM', 'Former', 'MP', 'and', 'founder', 'of', 'Salwa', 'Judum', 'in', 'Chhattisgarh', ',', 'Mahendra', 'Karma', ',', 'had', 'a', 'narrow', 'escape', 'on', 'Thursday', 'when', 'Naxals', 'blew', 'up', 'his', 'bullet-proof', 'vehicle', 'after', 'triggering', 'a', 'landmine', 'blast', 'at', 'Bhogam', ',', 'about', '20', 'kms', 'from', 'Dantewada', 'district', 'headquarters', '.']","['B-target', 'I-target', 'I-target', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'B-target', 'I-target', 'O', 'B-target', 'I-target', 'I-target', 'I-target', 'O', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'B-etime', 'I-etime', 'O', 'B-participant', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'B-place', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Chhattisgarh Chief Minister Raman Singh strongly condemned the attack , describing it as most unfortunate and cowardly act of Maoists .","['Chhattisgarh', 'Chief', 'Minister', 'Raman', 'Singh', 'strongly', 'condemned', 'the', 'attack', ',', 'describing', 'it', 'as', 'most', 'unfortunate', 'and', 'cowardly', 'act', 'of', 'Maoists', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ultras had accurate intelligence input regarding his SUV and IED was triggered targeting his vehicle only .,"['Ultras', 'had', 'accurate', 'intelligence', 'input', 'regarding', 'his', 'SUV', 'and', 'IED', 'was', 'triggered', 'targeting', 'his', 'vehicle', 'only', '.']","['B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"After the blast , Maoists opened indiscriminate firing .","['After', 'the', 'blast', ',', 'Maoists', 'opened', 'indiscriminate', 'firing', '.']","['O', 'O', 'B-trigger', 'O', 'B-participant', 'O', 'O', 'B-trigger', 'O']","[0, 0, 1, 0, 0, 0, 0, 1, 0]"
"In 2005 , approximately 200 armed naxals killed Suku Karma , brother of Mahendra , in Dantewada .","['In', '2005', ',', 'approximately', '200', 'armed', 'naxals', 'killed', 'Suku', 'Karma', ',', 'brother', 'of', 'Mahendra', ',', 'in', 'Dantewada', '.']","['B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'B-participant', 'B-trigger', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O', 'O', 'B-place', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"In another attack in 2009 , ultra ’ s quick action group killed Cahnnu Karma , his close relative .","['In', 'another', 'attack', 'in', '2009', ',', 'ultra', '’', 's', 'quick', 'action', 'group', 'killed', 'Cahnnu', 'Karma', ',', 'his', 'close', 'relative', '.']","['O', 'O', 'B-trigger', 'B-etime', 'I-etime', 'O', 'B-organizer', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Sopore gunfight ends , no trace of guerrilla 31st January 2010 02:05 PM SRINAGAR : A fierce overnight gun battle between a top militant hiding in a house and security forces in the north Kashmir town of Sopore ended Sunday morning with reports that the guerrilla might have escaped .","['Sopore', 'gunfight', 'ends', ',', 'no', 'trace', 'of', 'guerrilla', '31st', 'January', '2010', '02:05', 'PM', 'SRINAGAR', ':', 'A', 'fierce', 'overnight', 'gun', 'battle', 'between', 'a', 'top', 'militant', 'hiding', 'in', 'a', 'house', 'and', 'security', 'forces', 'in', 'the', 'north', 'Kashmir', 'town', 'of', 'Sopore', 'ended', 'Sunday', 'morning', 'with', 'reports', 'that', 'the', 'guerrilla', 'might', 'have', 'escaped', '.']","['B-place', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'B-participant', 'O', 'B-fname', 'I-fname', 'I-fname', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'B-place', 'O', 'O', 'B-place', 'O', 'B-etime', 'I-etime', 'O', 'O', 'O', 'O', 'B-participant', 'O', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
""" When the security forces surrounded the house , they came under heavy gunfire from inside .","['""', 'When', 'the', 'security', 'forces', 'surrounded', 'the', 'house', ',', 'they', 'came', 'under', 'heavy', 'gunfire', 'from', 'inside', '.']","['O', 'O', 'O', 'B-target', 'I-target', 'O', 'O', 'B-fname', 'O', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
""" The gun fire was returned and a firefight ensued , "" the officer said .","['""', 'The', 'gun', 'fire', 'was', 'returned', 'and', 'a', 'firefight', 'ensued', ',', '""', 'the', 'officer', 'said', '.']","['O', 'O', 'B-trigger', 'I-trigger', 'O', 'O', 'O', 'O', 'B-trigger', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
A house was destroyed in the gun battle and security forces are removing the debris .,"['A', 'house', 'was', 'destroyed', 'in', 'the', 'gun', 'battle', 'and', 'security', 'forces', 'are', 'removing', 'the', 'debris', '.']","['O', 'B-fname', 'O', 'O', 'O', 'O', 'B-trigger', 'I-trigger', 'O', 'B-target', 'I-target', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
